scenario,height_m,sir_db
UAV 100 m,100.0,5.925655255207492
UAV 100 m,100.0,4.719418697350312
UAV 100 m,100.0,8.881582049644415
UAV 100 m,100.0,9.982615404330273
UAV 100 m,100.0,4.779522107929168
UAV 100 m,100.0,10.45936831975268
UAV 100 m,100.0,5.317880561442449
UAV 100 m,100.0,18.469185103459388
UAV 100 m,100.0,5.1926745283696985
UAV 100 m,100.0,11.794186252859248
UAV 100 m,100.0,7.577480748160546
UAV 100 m,100.0,13.05106837586326
UAV 100 m,100.0,5.324482467602806
UAV 100 m,100.0,0.06385733037127903
UAV 100 m,100.0,6.598808007304147
UAV 100 m,100.0,2.813380422669201
UAV 100 m,100.0,8.67810252818551
UAV 100 m,100.0,8.048785850215353
UAV 100 m,100.0,5.39310500838668
UAV 100 m,100.0,5.109547806352218
UAV 100 m,100.0,8.162021312061217
UAV 100 m,100.0,29.700484138672373
UAV 100 m,100.0,15.100572472233921
UAV 100 m,100.0,15.203283131838017
UAV 100 m,100.0,26.725887330867074
UAV 100 m,100.0,3.6518795501462327
UAV 100 m,100.0,11.967535483889781
UAV 100 m,100.0,6.2126802110645984
UAV 100 m,100.0,1.026304502692714
UAV 100 m,100.0,15.790199407895189
UAV 100 m,100.0,7.594458034202205
UAV 100 m,100.0,3.260039152898167
UAV 100 m,100.0,17.84437785666063
UAV 100 m,100.0,2.6690191399542105
UAV 100 m,100.0,9.487176954653554
UAV 100 m,100.0,0.6869490711291657
UAV 100 m,100.0,-4.070554410056148
UAV 100 m,100.0,10.420475625703974
UAV 100 m,100.0,7.728921692492314
UAV 100 m,100.0,13.332286041627412
UAV 100 m,100.0,5.694234671156387
UAV 100 m,100.0,16.867325509111126
UAV 100 m,100.0,11.807229067015278
UAV 100 m,100.0,27.480659303305124
UAV 100 m,100.0,-5.3046949513756605
UAV 100 m,100.0,11.336018523220048
UAV 100 m,100.0,5.594447469124024
UAV 100 m,100.0,2.5622490456757623
UAV 100 m,100.0,0.7816175717996537
UAV 100 m,100.0,5.700284152161455
UAV 100 m,100.0,1.9747199870089396
UAV 100 m,100.0,-52.22757718519817
UAV 100 m,100.0,3.862663367318654
UAV 100 m,100.0,17.529378099293083
UAV 100 m,100.0,15.487196080599176
UAV 100 m,100.0,8.559258274906881
UAV 100 m,100.0,20.626421865965042
UAV 100 m,100.0,0.8626252124340267
UAV 100 m,100.0,12.031366264642521
UAV 100 m,100.0,13.165307487608011
UAV 100 m,100.0,11.137326867642374
UAV 100 m,100.0,9.370593175821588
UAV 100 m,100.0,4.328953127593561
UAV 100 m,100.0,5.449373302628132
UAV 100 m,100.0,8.399724928128634
UAV 100 m,100.0,9.502731095130388
UAV 100 m,100.0,6.887520107592644
UAV 100 m,100.0,-5.517889742831955
UAV 100 m,100.0,-0.3603498437522825
UAV 100 m,100.0,8.086926457612421
UAV 100 m,100.0,25.443782343103706
UAV 100 m,100.0,11.95517029898559
UAV 100 m,100.0,2.3124059624034925
UAV 100 m,100.0,4.759396610041605
UAV 100 m,100.0,15.459804600931214
UAV 100 m,100.0,13.252852296490884
UAV 100 m,100.0,6.507569997268257
UAV 100 m,100.0,0.3854757942373066
UAV 100 m,100.0,-7.717541371635971
UAV 100 m,100.0,8.831826870849564
UAV 100 m,100.0,11.30375501038721
UAV 100 m,100.0,-7.855525682412246
UAV 100 m,100.0,12.849234393591047
UAV 100 m,100.0,19.648881295194638
UAV 100 m,100.0,2.1402155611378078
UAV 100 m,100.0,8.20423207346745
UAV 100 m,100.0,1.222216129716612
UAV 100 m,100.0,2.7929325321863114
UAV 100 m,100.0,8.979834933173436
UAV 100 m,100.0,2.319825715150593
UAV 100 m,100.0,8.915774240290146
UAV 100 m,100.0,7.484491878791774
UAV 100 m,100.0,-33.368279583403975
UAV 100 m,100.0,-37.20879967424167
UAV 100 m,100.0,11.137415976976905
UAV 100 m,100.0,13.398125323985672
UAV 100 m,100.0,12.320253054200984
UAV 100 m,100.0,11.930767194306615
UAV 100 m,100.0,11.84284234990181
UAV 100 m,100.0,29.479851401022813
UAV 100 m,100.0,11.652644903211977
UAV 100 m,100.0,17.603011074743517
UAV 100 m,100.0,6.372294570672249
UAV 100 m,100.0,2.770562452218393
UAV 100 m,100.0,-0.285182548421689
UAV 100 m,100.0,1.9618240679433168
UAV 100 m,100.0,6.885143564532594
UAV 100 m,100.0,5.5786474666904695
UAV 100 m,100.0,12.214843973639324
UAV 100 m,100.0,10.245306725080104
UAV 100 m,100.0,11.963574107837594
UAV 100 m,100.0,2.221483114145582
UAV 100 m,100.0,6.86131041348361
UAV 100 m,100.0,8.16725272885143
UAV 100 m,100.0,2.26176193378982
UAV 100 m,100.0,5.872632914815466
UAV 100 m,100.0,3.285424853461612
UAV 100 m,100.0,4.600306989237316
UAV 100 m,100.0,10.337990067504567
UAV 100 m,100.0,5.700956071796006
UAV 100 m,100.0,12.899676038371442
UAV 100 m,100.0,9.662536917531142
UAV 100 m,100.0,5.250436738809173
UAV 100 m,100.0,8.142421021589128
UAV 100 m,100.0,6.385591945707706
UAV 100 m,100.0,16.34649957314543
UAV 100 m,100.0,12.923700330544087
UAV 100 m,100.0,9.516996577594632
UAV 100 m,100.0,-8.845414821125246
UAV 100 m,100.0,6.43051906700417
UAV 100 m,100.0,11.805267904328474
UAV 100 m,100.0,8.548186572460395
UAV 100 m,100.0,7.265504718254565
UAV 100 m,100.0,12.522068494673338
UAV 100 m,100.0,10.014993137240523
UAV 100 m,100.0,7.914676151363441
UAV 100 m,100.0,3.1480722836743738
UAV 100 m,100.0,3.3070136926832516
UAV 100 m,100.0,1.3082030396837474
UAV 100 m,100.0,10.376780132989012
UAV 100 m,100.0,-2.0586898167678807
UAV 100 m,100.0,5.149761559194408
UAV 100 m,100.0,2.819712814375293
UAV 100 m,100.0,3.0681505929148556
UAV 100 m,100.0,8.152276651101415
UAV 100 m,100.0,11.024767885019156
UAV 100 m,100.0,4.1184691918424585
UAV 100 m,100.0,13.092012616914861
UAV 100 m,100.0,14.995168447342305
UAV 100 m,100.0,1.723563517955846
UAV 100 m,100.0,13.560343004211141
UAV 100 m,100.0,-0.2257560852952979
UAV 100 m,100.0,8.597710688029828
UAV 100 m,100.0,0.022528707239214785
UAV 100 m,100.0,4.418377696876644
UAV 100 m,100.0,-1.0316133761178974
UAV 100 m,100.0,-29.753174115123237
UAV 100 m,100.0,8.650344148521617
UAV 100 m,100.0,5.098550730744198
UAV 100 m,100.0,6.4140731042541335
UAV 100 m,100.0,-3.3345667726570594
UAV 100 m,100.0,6.84799133288231
UAV 100 m,100.0,7.087573661022323
UAV 100 m,100.0,5.8339182728074945
UAV 100 m,100.0,12.360183646168721
UAV 100 m,100.0,-7.710048791191665
UAV 100 m,100.0,7.539707443648172
UAV 100 m,100.0,5.7783279385247885
UAV 100 m,100.0,4.790503991089959
UAV 100 m,100.0,15.393616276675623
UAV 100 m,100.0,6.978235390535224
UAV 100 m,100.0,-44.529078911187256
UAV 100 m,100.0,1.0667405306932316
UAV 100 m,100.0,0.8269752750249416
UAV 100 m,100.0,11.842469124455732
UAV 100 m,100.0,7.690035018742822
UAV 100 m,100.0,12.082368880654746
UAV 100 m,100.0,0.9969447229405864
UAV 100 m,100.0,5.74517650958926
UAV 100 m,100.0,-3.2948149906430624
UAV 100 m,100.0,-2.1870049318126146
UAV 100 m,100.0,7.288876471957729
UAV 100 m,100.0,2.958134422587926
UAV 100 m,100.0,3.613540523212631
UAV 100 m,100.0,12.269082949737289
UAV 100 m,100.0,1.6200860993881105
UAV 100 m,100.0,2.4340138755386382
UAV 100 m,100.0,2.097007381876923
UAV 100 m,100.0,13.208917645606611
UAV 100 m,100.0,18.091511088635144
UAV 100 m,100.0,29.086913408003316
UAV 100 m,100.0,9.125214910767102
UAV 100 m,100.0,-45.729730701845185
UAV 100 m,100.0,-7.155690284721819
UAV 100 m,100.0,1.7659138214063477
UAV 100 m,100.0,6.8098566074498015
UAV 100 m,100.0,10.113304919173194
UAV 100 m,100.0,7.1278822294106225
UAV 100 m,100.0,8.82860687107383
UAV 100 m,100.0,-4.361506552767164
UAV 100 m,100.0,-2.0689835579339904
UAV 100 m,100.0,-0.6611407906691982
UAV 100 m,100.0,-40.634042903991165
UAV 100 m,100.0,0.759775458329109
UAV 100 m,100.0,12.284473975354157
UAV 100 m,100.0,-29.001757285913943
UAV 100 m,100.0,-2.940905280583839
UAV 100 m,100.0,-32.358445302957506
UAV 100 m,100.0,2.129667964836071
UAV 100 m,100.0,5.775593937403681
UAV 100 m,100.0,15.289807914590114
UAV 100 m,100.0,4.907818125172872
UAV 100 m,100.0,6.628891675662062
UAV 100 m,100.0,-36.44932630678279
UAV 100 m,100.0,-0.9635610967593227
UAV 100 m,100.0,-2.305855473755722
UAV 100 m,100.0,0.2286642704017747
UAV 100 m,100.0,9.665482714981763
UAV 100 m,100.0,1.4960737065958227
UAV 100 m,100.0,7.532220628629376
UAV 100 m,100.0,0.5534036462147297
UAV 100 m,100.0,14.039345950815123
UAV 100 m,100.0,-1.2938375822664367
UAV 100 m,100.0,2.002140296201256
UAV 100 m,100.0,7.3522251929257
UAV 100 m,100.0,4.7182524746496215
UAV 100 m,100.0,2.4505203932474275
UAV 100 m,100.0,-2.822908249774591
UAV 100 m,100.0,4.136392641240692
UAV 100 m,100.0,9.109533076854344
UAV 100 m,100.0,3.3104654808754903
UAV 100 m,100.0,9.622683123049478
UAV 100 m,100.0,-3.384581957260983
UAV 100 m,100.0,11.22437956502508
UAV 100 m,100.0,9.192491538014044
UAV 100 m,100.0,4.37908915149752
UAV 100 m,100.0,11.522664253601185
UAV 100 m,100.0,6.253827360974293
UAV 100 m,100.0,10.629259242742792
UAV 100 m,100.0,11.810235329168552
UAV 100 m,100.0,-0.21921123461266204
UAV 100 m,100.0,3.67662858369815
UAV 100 m,100.0,11.316417322360934
UAV 100 m,100.0,0.5080862510915952
UAV 100 m,100.0,-1.287743713042762
UAV 100 m,100.0,6.788045017509306
UAV 100 m,100.0,18.54081425788565
UAV 100 m,100.0,5.389561735425015
UAV 100 m,100.0,14.687786793659413
UAV 100 m,100.0,8.781512922902609
UAV 100 m,100.0,10.965675380695837
UAV 100 m,100.0,14.771011514789642
UAV 100 m,100.0,8.169512285935856
UAV 100 m,100.0,6.4200075241818
UAV 100 m,100.0,15.69986284237999
UAV 100 m,100.0,5.880055783843582
UAV 100 m,100.0,11.70631262908131
UAV 100 m,100.0,6.248492443010413
UAV 100 m,100.0,13.832029552964112
UAV 100 m,100.0,5.8866092802187255
UAV 100 m,100.0,5.015341272447085
UAV 100 m,100.0,6.223555539569967
UAV 100 m,100.0,16.25727581335847
UAV 100 m,100.0,6.8222599032169935
UAV 100 m,100.0,-0.8697931655753766
UAV 100 m,100.0,5.905439507633768
UAV 100 m,100.0,-4.045556185657642
UAV 100 m,100.0,13.720131380411457
UAV 100 m,100.0,3.1438643948102225
UAV 100 m,100.0,-6.51796814848014
UAV 100 m,100.0,2.3398429511637326
UAV 100 m,100.0,23.18321903354045
UAV 100 m,100.0,4.224660291475299
UAV 100 m,100.0,8.578907061923985
UAV 100 m,100.0,10.865179404858562
UAV 100 m,100.0,8.733546220378482
UAV 100 m,100.0,15.590019226821322
UAV 100 m,100.0,13.96378191351915
UAV 100 m,100.0,8.631515419048458
UAV 100 m,100.0,16.6096994234084
UAV 100 m,100.0,22.069736331198865
UAV 100 m,100.0,-4.302139236090352
UAV 100 m,100.0,15.159621609107115
UAV 100 m,100.0,10.51776416153562
UAV 100 m,100.0,10.730246692810493
UAV 100 m,100.0,11.142522552026218
UAV 100 m,100.0,17.963032512028548
UAV 100 m,100.0,4.945350087783372
UAV 100 m,100.0,10.496949041045852
UAV 100 m,100.0,20.121647845623038
UAV 100 m,100.0,-0.5773865879733611
UAV 100 m,100.0,12.78065046399748
UAV 100 m,100.0,3.591023831022751
UAV 100 m,100.0,5.737332733063275
UAV 100 m,100.0,19.98161364042324
UAV 100 m,100.0,3.53072268460376
UAV 100 m,100.0,2.1611448547286716
UAV 100 m,100.0,2.109728111228955
UAV 100 m,100.0,15.107689875791511
UAV 100 m,100.0,12.119161173235716
UAV 100 m,100.0,17.62269329107657
UAV 100 m,100.0,15.050222506613597
UAV 100 m,100.0,7.18567567587365
UAV 100 m,100.0,6.142040561265857
UAV 100 m,100.0,7.7501154591079064
UAV 100 m,100.0,15.32080520984078
UAV 100 m,100.0,13.551078555893595
UAV 100 m,100.0,1.8615249943598613
UAV 100 m,100.0,1.2056052633961625
UAV 100 m,100.0,10.835457579892205
UAV 100 m,100.0,13.023662805733949
UAV 100 m,100.0,4.232397477608073
UAV 100 m,100.0,10.738922982809584
UAV 100 m,100.0,11.936112087331887
UAV 100 m,100.0,9.032027870669076
UAV 100 m,100.0,12.868345705320534
UAV 100 m,100.0,-0.2086488526151127
UAV 100 m,100.0,-0.4903344799778143
UAV 100 m,100.0,10.623179577748505
UAV 100 m,100.0,10.448096810506959
UAV 100 m,100.0,15.934669955871808
UAV 100 m,100.0,3.9292949672457675
UAV 100 m,100.0,5.878811708593349
UAV 100 m,100.0,6.320614950677283
UAV 100 m,100.0,18.264800903059196
UAV 100 m,100.0,8.153681454436978
UAV 100 m,100.0,9.592604409347999
UAV 100 m,100.0,1.45341357859511
UAV 100 m,100.0,3.6713796583761216
UAV 100 m,100.0,4.222290635839235
UAV 100 m,100.0,8.075366578248246
UAV 100 m,100.0,10.012597461304775
UAV 100 m,100.0,-27.891443261486117
UAV 100 m,100.0,10.779547454748197
UAV 100 m,100.0,7.474997634995699
UAV 100 m,100.0,-3.547842030509183
UAV 100 m,100.0,0.5546663925314057
UAV 100 m,100.0,10.247934627769817
UAV 100 m,100.0,12.705021301303583
UAV 100 m,100.0,4.746406852032109
UAV 100 m,100.0,0.7342778734681858
UAV 100 m,100.0,6.03843981883596
UAV 100 m,100.0,2.8560362710933864
UAV 100 m,100.0,1.870039561318434
UAV 100 m,100.0,11.088022664028196
UAV 100 m,100.0,17.12246068179737
UAV 100 m,100.0,12.893976017972564
UAV 100 m,100.0,-45.87195632319081
UAV 100 m,100.0,5.913435752956535
UAV 100 m,100.0,2.014720402455183
UAV 100 m,100.0,9.296297029645304
UAV 100 m,100.0,6.782494710582412
UAV 100 m,100.0,-1.0843563386089108
UAV 100 m,100.0,-3.7008150411410585
UAV 100 m,100.0,1.8416900630052948
UAV 100 m,100.0,3.5523206684513156
UAV 100 m,100.0,16.282810855623435
UAV 100 m,100.0,11.843493093183199
UAV 100 m,100.0,-23.11062901131528
UAV 100 m,100.0,2.2564402544271687
UAV 100 m,100.0,-0.32118297572264964
UAV 100 m,100.0,1.9505287616664744
UAV 100 m,100.0,-8.054688561091947
UAV 100 m,100.0,10.232770858548148
UAV 100 m,100.0,-1.133586857204441
UAV 100 m,100.0,14.104079960540917
UAV 100 m,100.0,-0.525600695950625
UAV 100 m,100.0,8.929359209593198
UAV 100 m,100.0,0.1388540832049898
UAV 100 m,100.0,9.482940466923761
UAV 100 m,100.0,3.134692686504381
UAV 100 m,100.0,11.406670374979493
UAV 100 m,100.0,26.32675066762169
UAV 100 m,100.0,8.371692298067062
UAV 100 m,100.0,-3.6452958350686555
UAV 100 m,100.0,1.9680363666754883
UAV 100 m,100.0,1.9251042109153413
UAV 100 m,100.0,10.76646202326665
UAV 100 m,100.0,8.9311199322259
UAV 100 m,100.0,14.986772628034217
UAV 100 m,100.0,1.7619464892137429
UAV 100 m,100.0,14.481339385816545
UAV 100 m,100.0,7.4474991684779654
UAV 100 m,100.0,10.762204720177715
UAV 100 m,100.0,11.513217910202936
UAV 100 m,100.0,-3.795111493539736
UAV 100 m,100.0,12.192116799134475
UAV 100 m,100.0,8.304289237878514
UAV 100 m,100.0,-1.4584328174461425
UAV 100 m,100.0,7.963827259491614
UAV 100 m,100.0,6.134551350281803
UAV 100 m,100.0,2.9637800864839168
UAV 100 m,100.0,2.1539612648745217
UAV 100 m,100.0,8.579869192144304
UAV 100 m,100.0,15.734120410508787
UAV 100 m,100.0,-1.6848169268482016
UAV 100 m,100.0,15.843655568300083
UAV 100 m,100.0,7.184477229611038
UAV 100 m,100.0,-5.572063486399724
UAV 100 m,100.0,0.7987615524652596
UAV 100 m,100.0,-0.7222360057718146
UAV 100 m,100.0,0.6304626837042699
UAV 100 m,100.0,9.763193189328977
UAV 100 m,100.0,8.73282443853063
UAV 100 m,100.0,-5.771928368407201
UAV 100 m,100.0,8.614532001897363
UAV 100 m,100.0,2.770544396878019
UAV 100 m,100.0,6.768678667817575
UAV 100 m,100.0,4.6571774134153365
UAV 100 m,100.0,6.660195164197427
UAV 100 m,100.0,4.328375550762261
UAV 100 m,100.0,-0.910062783803232
UAV 100 m,100.0,4.963904912460261
UAV 100 m,100.0,1.5761907508661823
UAV 100 m,100.0,0.2583109413845006
UAV 100 m,100.0,5.117654113158498
UAV 100 m,100.0,21.447346930492248
UAV 100 m,100.0,-1.995619076061417
UAV 100 m,100.0,22.451364219365768
UAV 100 m,100.0,16.409788785980197
UAV 100 m,100.0,6.92204125651465
UAV 100 m,100.0,-5.955889925263165
UAV 100 m,100.0,16.19855127791307
UAV 100 m,100.0,10.338287144692483
UAV 100 m,100.0,-46.81882634464863
UAV 100 m,100.0,9.59121927143972
UAV 100 m,100.0,2.7401496041859756
UAV 100 m,100.0,1.9121516799386653
UAV 100 m,100.0,7.303341867567832
UAV 100 m,100.0,13.77047494694882
UAV 100 m,100.0,0.37899348023706037
UAV 100 m,100.0,11.616456513572162
UAV 100 m,100.0,14.496983659635752
UAV 100 m,100.0,1.0135034029929841
UAV 100 m,100.0,18.258157903528396
UAV 100 m,100.0,15.950411764911099
UAV 100 m,100.0,2.2488527653551653
UAV 100 m,100.0,8.600489413306246
UAV 100 m,100.0,6.945965251667857
UAV 100 m,100.0,11.334474599471783
UAV 100 m,100.0,13.921321936602954
UAV 100 m,100.0,10.197892444321413
UAV 100 m,100.0,-38.42203197668736
UAV 100 m,100.0,4.115475630981838
UAV 100 m,100.0,-0.9508884854384405
UAV 100 m,100.0,8.942833606104816
UAV 100 m,100.0,16.660804548028818
UAV 100 m,100.0,9.169758267217622
UAV 100 m,100.0,22.20519050572214
UAV 100 m,100.0,11.986768242438082
UAV 100 m,100.0,-0.1538716886122064
UAV 100 m,100.0,5.399063051200306
UAV 100 m,100.0,6.783950062049855
UAV 100 m,100.0,1.313064502947677
UAV 100 m,100.0,8.808838400552524
UAV 100 m,100.0,11.88948450830832
UAV 100 m,100.0,-1.2213368020601054
UAV 100 m,100.0,5.75252105010556
UAV 100 m,100.0,4.467578473304564
UAV 100 m,100.0,-37.92522590312248
UAV 100 m,100.0,3.8162688098620516
UAV 100 m,100.0,24.948219161966673
UAV 100 m,100.0,-1.437835887923395
UAV 100 m,100.0,-0.399999727852213
UAV 100 m,100.0,1.035181861237369
UAV 100 m,100.0,22.66714741325661
UAV 100 m,100.0,7.612921578908592
UAV 100 m,100.0,13.310577000882835
UAV 100 m,100.0,10.228747983405269
UAV 100 m,100.0,0.2777145264218821
UAV 100 m,100.0,0.9061535155646745
UAV 100 m,100.0,-0.9196483235711311
UAV 100 m,100.0,11.991461872812977
UAV 100 m,100.0,12.95791616337419
UAV 100 m,100.0,-4.158591568565006
UAV 100 m,100.0,10.753812753882762
UAV 100 m,100.0,3.819443373336797
UAV 100 m,100.0,-44.2437111980572
UAV 100 m,100.0,14.39856390052398
UAV 100 m,100.0,5.416309961527821
UAV 100 m,100.0,-0.38411224027983915
UAV 100 m,100.0,0.03610316100488115
UAV 100 m,100.0,8.369398745773825
UAV 100 m,100.0,13.039821885308617
UAV 100 m,100.0,-4.13887157312376
UAV 100 m,100.0,8.572748367471254
UAV 100 m,100.0,3.3494273538340162
UAV 100 m,100.0,-11.58106604204908
UAV 100 m,100.0,19.446304039241152
UAV 100 m,100.0,6.828120442712297
UAV 100 m,100.0,11.26019009073914
UAV 100 m,100.0,22.51998579301794
UAV 100 m,100.0,4.80610645437706
UAV 100 m,100.0,10.144638284828604
UAV 100 m,100.0,-5.326927879148845
UAV 100 m,100.0,13.648013403526098
UAV 100 m,100.0,11.965085631683259
UAV 100 m,100.0,10.471617449972968
UAV 100 m,100.0,3.991702044070871
UAV 100 m,100.0,7.121082212145881
UAV 100 m,100.0,8.966301279041643
UAV 100 m,100.0,1.1298064071167546
UAV 100 m,100.0,1.6587216529974982
UAV 100 m,100.0,6.711709304552943
UAV 100 m,100.0,0.7467017959742532
UAV 100 m,100.0,-1.1125725325935407
UAV 100 m,100.0,5.8063132382286256
UAV 100 m,100.0,-43.223657403994
UAV 100 m,100.0,3.6995363689842264
UAV 100 m,100.0,5.112467108517935
UAV 100 m,100.0,-1.4411209351025285
UAV 100 m,100.0,21.910890083186562
UAV 100 m,100.0,22.017425145182322
UAV 100 m,100.0,6.810997755146641
UAV 100 m,100.0,6.075202824145275
UAV 100 m,100.0,6.268136449503661
UAV 100 m,100.0,-3.2997421413841534
UAV 100 m,100.0,4.580751284210334
UAV 100 m,100.0,-2.560760665233113
UAV 100 m,100.0,1.862091882338626
UAV 100 m,100.0,7.43158413364286
UAV 100 m,100.0,12.17616835426622
UAV 100 m,100.0,22.72067579283879
UAV 100 m,100.0,11.20865511305595
UAV 100 m,100.0,7.47849966849147
UAV 100 m,100.0,11.122701138527605
UAV 100 m,100.0,19.228011357909416
UAV 100 m,100.0,14.714636099532466
UAV 100 m,100.0,9.661106912848448
UAV 100 m,100.0,4.594358278823412
UAV 100 m,100.0,15.283253872914402
UAV 100 m,100.0,8.64394944479709
UAV 100 m,100.0,3.910758424014178
UAV 100 m,100.0,-7.134242331998257
UAV 100 m,100.0,6.4977956799483945
UAV 100 m,100.0,10.514062718496593
UAV 100 m,100.0,13.265124396261047
UAV 100 m,100.0,5.679941996573193
UAV 100 m,100.0,1.581537336299873
UAV 100 m,100.0,0.8863258581870765
UAV 100 m,100.0,3.702131201077537
UAV 100 m,100.0,-9.948660684372753
UAV 100 m,100.0,8.309249036169579
UAV 100 m,100.0,8.34345491502367
UAV 100 m,100.0,13.734186618716391
UAV 100 m,100.0,15.006332651442388
UAV 100 m,100.0,12.702605352880267
UAV 100 m,100.0,0.29362635924795005
UAV 100 m,100.0,8.090651172814816
UAV 100 m,100.0,1.7233170282475487
UAV 100 m,100.0,7.391063235144017
UAV 100 m,100.0,6.7896439032819025
UAV 100 m,100.0,3.987925136941853
UAV 100 m,100.0,6.7413670884616455
UAV 100 m,100.0,15.40047905180433
UAV 100 m,100.0,13.857430728924609
UAV 100 m,100.0,8.19800142955292
UAV 100 m,100.0,18.512545456212173
UAV 100 m,100.0,3.944289302385725
UAV 100 m,100.0,12.232592769132895
UAV 100 m,100.0,15.739802878103372
UAV 100 m,100.0,17.456244352436645
UAV 100 m,100.0,6.697158503546739
UAV 100 m,100.0,9.892205594945636
UAV 100 m,100.0,7.786022124839026
UAV 100 m,100.0,6.381074864362616
UAV 100 m,100.0,8.010346186411542
UAV 100 m,100.0,10.801353507619005
UAV 100 m,100.0,0.2605317271073525
UAV 100 m,100.0,10.209967923203475
UAV 100 m,100.0,-2.758484017246612
UAV 100 m,100.0,9.889275905254294
UAV 100 m,100.0,10.207092339600148
UAV 100 m,100.0,-1.3615712144948702
UAV 100 m,100.0,17.257541836134823
UAV 100 m,100.0,6.082674644747263
UAV 100 m,100.0,6.4380607402301315
UAV 100 m,100.0,5.260860954049043
UAV 100 m,100.0,2.7386445948576696
UAV 100 m,100.0,18.016130588859518
UAV 100 m,100.0,8.616473898856627
UAV 100 m,100.0,8.389885414165375
UAV 100 m,100.0,6.7700986599036685
UAV 100 m,100.0,8.450174096553894
UAV 100 m,100.0,4.603876617525718
UAV 100 m,100.0,2.236287009025549
UAV 100 m,100.0,-1.4907864081977598
UAV 100 m,100.0,1.3105403379856628
UAV 100 m,100.0,-42.81240195986019
UAV 100 m,100.0,1.0880214489566777
UAV 100 m,100.0,-3.942255767808855
UAV 100 m,100.0,-2.374483937163466
UAV 100 m,100.0,3.4533297327880557
UAV 100 m,100.0,8.429723802453745
UAV 100 m,100.0,5.134741063556161
UAV 100 m,100.0,3.2965607687775123
UAV 100 m,100.0,13.758459567750736
UAV 100 m,100.0,-3.9525700265527948
UAV 100 m,100.0,12.63428447333574
UAV 100 m,100.0,12.301972872446312
UAV 100 m,100.0,9.159531924915104
UAV 100 m,100.0,0.8347230308475757
UAV 100 m,100.0,10.386042630041384
UAV 100 m,100.0,3.931657762048219
UAV 100 m,100.0,18.151244832305448
UAV 100 m,100.0,7.544357256010854
UAV 100 m,100.0,12.004615643755404
UAV 100 m,100.0,10.684964905937555
UAV 100 m,100.0,18.46949428600473
UAV 100 m,100.0,6.515681960031642
UAV 100 m,100.0,-0.573312090219678
UAV 100 m,100.0,-25.917138677964886
UAV 100 m,100.0,4.7494963900807745
UAV 100 m,100.0,-0.27168406649371574
UAV 100 m,100.0,-50.419062753708666
UAV 100 m,100.0,14.598767943253232
UAV 100 m,100.0,13.933977404702464
UAV 100 m,100.0,16.054024619140826
UAV 100 m,100.0,-46.27544167439179
UAV 100 m,100.0,-33.78099139835711
UAV 100 m,100.0,12.901302525686413
UAV 100 m,100.0,9.186669292289167
UAV 100 m,100.0,4.8083713622187245
UAV 100 m,100.0,7.863306817586996
UAV 100 m,100.0,15.733501777058269
UAV 100 m,100.0,8.979248735041017
UAV 100 m,100.0,-27.21714938866011
UAV 100 m,100.0,7.555259208427639
UAV 100 m,100.0,7.808270710800488
UAV 100 m,100.0,1.7357073055217718
UAV 100 m,100.0,7.5684761626338295
UAV 100 m,100.0,6.6047234546364955
UAV 100 m,100.0,9.917602266283698
UAV 100 m,100.0,11.704420457892716
UAV 100 m,100.0,24.582873383047506
UAV 100 m,100.0,17.98833397808377
UAV 100 m,100.0,5.934630739900255
UAV 100 m,100.0,17.489909692282474
UAV 100 m,100.0,-4.38076722726303
UAV 100 m,100.0,-57.67544176126588
UAV 100 m,100.0,-7.694197181607367
UAV 100 m,100.0,0.980115834531057
UAV 100 m,100.0,-0.5429242375193695
UAV 100 m,100.0,2.3293709615036593
UAV 100 m,100.0,9.106676856778723
UAV 100 m,100.0,-10.698039656439661
UAV 100 m,100.0,13.170578414330613
UAV 100 m,100.0,12.391760631567228
UAV 100 m,100.0,3.7176050132853393
UAV 100 m,100.0,16.81102840214752
UAV 100 m,100.0,16.57986229910392
UAV 100 m,100.0,-48.17294142343699
UAV 100 m,100.0,8.16308186898752
UAV 100 m,100.0,0.4328190010842077
UAV 100 m,100.0,3.3001924251575545
UAV 100 m,100.0,-9.527345435899083
UAV 100 m,100.0,3.724153325486239
UAV 100 m,100.0,0.16617062831657373
UAV 100 m,100.0,3.732195102198226
UAV 100 m,100.0,0.8492357884878323
UAV 100 m,100.0,5.030318412520389
UAV 100 m,100.0,0.8304951806671369
UAV 100 m,100.0,15.80780055374537
UAV 100 m,100.0,3.872366624307846
UAV 100 m,100.0,-1.0328706809503556
UAV 100 m,100.0,10.81935045248019
UAV 100 m,100.0,-0.26993135781457556
UAV 100 m,100.0,-0.829055743723698
UAV 100 m,100.0,13.60095598560221
UAV 100 m,100.0,13.730302260799832
UAV 100 m,100.0,5.605487480816898
UAV 100 m,100.0,5.628443321366058
UAV 100 m,100.0,12.605756304840423
UAV 100 m,100.0,3.0318347161346737
UAV 100 m,100.0,7.914902100706395
UAV 100 m,100.0,11.450447641642063
UAV 100 m,100.0,14.20291279943132
UAV 100 m,100.0,7.747299704418353
UAV 100 m,100.0,-47.1986584496033
UAV 100 m,100.0,10.899061308160839
UAV 100 m,100.0,7.275580160112782
UAV 100 m,100.0,7.801996023804923
UAV 100 m,100.0,1.9150217422784603
UAV 100 m,100.0,10.50744038976621
UAV 100 m,100.0,9.101633601821185
UAV 100 m,100.0,11.338885612126806
